category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
covid19	Terkait terjadinya tren penurunan kasus Covid-19 di Indonesia, pemerintah telah melakukan pelonggaran kegiatan ekonomi, termasuk melakukan Pembelajaran Tatap Muka (PTM). Pemerintah memandang, kebijakan PPKM Mikro berhasil menurunkan laju kasus penularan. Betulkah?	Terkait terjadinya kecenderungan penurunan afair Covid-19 pada Indonesia penguasa telah mengabulkan pelonggaran kegiatan perdagangan terbilang melakukan Pembelajaran Tatap Muka ( PTM ) Pemerintah memperhatikan kebijaksanaan PPKM Mikro berhasil membongkar n kecepatan afair penyebaran Betulkah ?	3	True	structural change
covid19	Sejak dilaksanakannya PPKM Mikro, pertumbuhan kasus positif dan kematian Covid-19 memang mengalami pelambatan di sebagian wilayah Indonesia. Tetapi harus diingat bahwa berbagai indikator menunjukkan pandemi di Indonesia belum berada pada level terkendali dan pertumbuhan kasus masih tinggi.	Sejak dilaksanakannya PPKM Mikro pelambatan beserta kematian Covid-19 ada dialami pertambahan afair nyata di sebagian ranah Indonesia Tetapi layak diingat bahwa berbagai indeks menandakan endemi dekat Indonesia belum berada pada tangga terkendali dan kemajuan persoalan lagi ala 	2	True	structural change
covid19	Dalam laporan “Situasi Pandemi Covid-19 Indonesia Edisi 31 Maret 2021” ini, disebutkan indikator positivity rates nasional masih tinggi dan jauh dari standar WHO untuk menyatakan pandemi sudah terkendali. Kemudian jumlah penduduk yang dites pada bulan Maret sudah melebihi target minimum 1/1000 penduduk per minggu, tetapi terjadinya ketimpangan tes yang cukup tinggi dan dapat berdampak pada biasnya data.	"Dalam informasi "" Situasi Pandemi Covid-19 Indonesia Edisi 31 Maret 2021 "" ini disebutkan indeks positivity rates nasional lagi canggih bersama jauh sejak standar WHO untuk mengetengahkan pandemi sudah terarah Kemudian besaran penduduk nan dites puas candra Maret selesei melebihi target paling kecil 1/1000 penduduk per minggu lamun terjadinya ketimpangan eksamen nan layak canggih dan dapat bertumbukan atas biasnya data "	2	True	structural change
covid19	Di samping pandemi Covid-19 belum terkendali, pertumbuhan kasus harian juga masih tinggi. Tercatat sepanjang bulan Maret rata-rata pertumbuhan kasus penduduk yang dikonfirmasi terinfeksi virus Corona sebanyak 5.712 kasus per hari dan yang meninggal 151 kasus per hari. Kemudian jumlah kasus aktif juga masih sangat tinggi, yaitu sebesar 122.524 orang.	Meskipun terjadi penurunan kasus baru penduduk yang terinfeksi virus Corona karena turunnya jumlah tes PCR, daerah-daerah tersebut mengalami positive rate yang sangat tinggi. Bahkan ada daerah yang angka positive rate-nya di atas 40 persen dengan jumlah tes yang sangat minim merasa pandeminya sudah terkendali sehingga ingin membuka sekolah. Bisa dibayangkan bagaimana resiko pembukaan pembelajaran tatap muka untuk daerah dengan kondisi seperti itu.	3	False	non-plagiarism
covid19	Pada tingkat global, jumlah kasus baru positif Covid-19 dan kasus kematian di Indonesia pada bulan Maret berada pada peringkat 17 dan 14 dunia. Pada level regional Asia Pasifik, pandemi Covid-19 Indonesia berada pada posisi terburuk baik menurut ukuran kasus kumulatif dari awal wabah maupun dari kejadian kasus di bulan Maret.	Adapun pasien Covid-19 yang mendapatkan kesembuhan di bulan Maret, jumlahnya lebih besar 16% dibandingkan jumlah kasus positif. Meskipun demikian, jumlah kasus kesembuhan menurun 24% dibandingkan dengan kesembuhan di bulan Februari.	2	False	non-plagiarism
covid19	Jumlah kasus kumulatif positif Covid-19 Indoensia mencakup 42% kasus kumulatif di negara-negara-negara Asia Pasifik sedangkan kumulatif kasus kematian mencapai 54%. Untuk kasus kejadian di bulan Maret, kasus positif Asia Pasifik dari Indoensia mencapai 38% dan kasus kematian menyumbang 64%.	Untuk kasus kejadian di bulan Maret, kasus positif Asia Pasifik dari Indoensia mencapai 38% dan kasus kematian menyumbang 64%.	2	True	partial literal
covid19	Hal yang perlu diwaspadai dibalik “santuy”-nya penanganan pandemi Covid-19 dan perilaku masyarakat pada saat ini adalah potensi munculnya “rebound” kasus dengan kondisi yang lebih menyakitkan bagi kita semua. Titik kritis yang dapat membalikkan tren baik pelambatan kasus Covid-19 adalah kampanye vaksinasi yang timpang dan pesan pemerintah PPKM Mikro berhasi dapat menurunan tingkat kewaspadaan masyarakat dalam menerapkan protokol kesehatan	Hal yang perlu diwaspadai dibalik “santuy”-nya penanganan pandemi Covid-19 dan perilaku masyarakat pada saat ini adalah potensi munculnya “rebound” kasus dengan kondisi yang lebih menyakitkan bagi kita semua	2	True	partial literal
covid19	Titik kritis lainnya adalah Pembelajaran Tatap Muka, kegiatan keagamaan yang menghimpun masyarakat dalam satu tempat, mobilitas penduduk menjelang dan setelah Hari Raya Idul Fitri. Meskipun pemerintah melarang mudik tetapi tidak untuk kegiatan berwisata	Secara keseluruhan kasus konfirmasi Covid-19 dari awal pendemi hingga 28 Februari 2021, kaum milenial yakni penduduk yang berada dalam rentang umur 26-35 tahun dan 36-45 tahun menyumbangkan 43% kasus positif Covid-19 di Kalimantan Selatan. Kemudian Generasi Z, yaitu dari rentang 12 hingga 25 tahun berkontribusi sebanyak 17% kasus provinsi. Setelah itu kelompok umur 46-55 tahun sebanyak 17% dan di atas 56 tahun sebesar 13% kasus.	2	False	non-plagiarism
covid19	Sementara wisata meskipun dilakukan secara lokal tetap memicu naiknya mobilitas lokal.	Jika berdasarkan kriteria WHO, maka setiap minggu jumlah penduduk yang menjalani pemeriksaan PCR minimal sebanyak 267 ribu orang. Namun pemeriksaan PCR di Indonesia belum dapat memenuhi standar tersebut	1	False	non-plagiarism
covid19	Dengan memperhatikan pengalaman negara-negara lain yang melakukan pelonggaran ketika terjadi tren pelambatan pertumbuhan kasus, di mana kasusnya belum terkendali, muncul gelombang kedua dan ketiga dengan jumlah kasus dan korban Covid-19 yang jauh lebih besar. Karena itu kita harus mewaspadai pandemi Covid-19 di Indonesia masuk kepada gelombang kedua (second wave) mulai satu bulan ke depan. Jadi jangan “santuy”, pandemi belum terkendali dan kasus masih tinggi	Perkembangan kasus Covid-19 di Indonesia pada bulan Maret cukup menggembirakan karena terjadi penurunan kasus konfirmasi positif dan kasus kematian dibandingkan situasi di bulan Februari 2021. Penurunan tersebut masing-masing sebanyak 31% untuk kasus positif dan 24% kasus kematian.	3	False	non-plagiarism
covid19	Pada tahun 2021 Kalimantan Selatan mengalami berbagai rentetan ledakan kasus. Per 11 April, jumlah penduduk Kalimantan Selatan yang telah dikonfirmasi positif Covid-19 sudah mencapai 30.397 orang di mana sebanyak 15.097 kasus terjadi di sepanjang awal tahun 2021 hingga 11 April. Kondisi ini sangat memprihatinkan, terlebih di setiap tambahan kasus positif selalu diikuti dengan meningkatnya risiko jumlah penduduk yang meninggal.	Keenam, resiko penularan virus Corona tidak hanya dapat terjadi di dalam sekolah tetapi juga di luar sekolah. Meskipun misalnya suatu sekolah sudah sangat ketat dalam melaksanakan protokol kesehatan dalam proses pembelajaran, pihak sekolah tidak dapat mengontrol bagaimana resiko mobilitas guru dan murid saat berangkat dan pulang dari sekolah	3	False	non-plagiarism
covid19	Di tengah situasi pandemi Covid-19 yang semakin tidak terkendali, sejumlah daerah di Kalimantan Selatan telah memulai Pembelajaran Tatap Muka pada bulan Maret. Apakah pembukaan PTM tersebut berdampak pada peningkatan kasus pada anak usia sekolah?	Berdasarkan data New All Records dari Dinas Kesehatan Provinsi Kalimantan Selatan, tercatat adanya peningkatan kasus Covid-19 yang signifikan pada anak usia pendidikan dasar (6-15 tahun). Pada bulan Februari 2021, jumlah kasus positif Covid-19 yang menimpa anak-anak usia SD dan SLTP sebanyak 241 orang. Pada bulan Maret jumlah kasus baru yang terjadi pada anak-anak usia ini bertambah sebanyak 358 kasus.	2	False	non-plagiarism
covid19	Berdasarkan data New All Records dari Dinas Kesehatan Provinsi Kalimantan Selatan, tercatat adanya peningkatan kasus Covid-19 yang signifikan pada anak usia pendidikan dasar (6-15 tahun). Pada bulan Februari 2021, jumlah kasus positif Covid-19 yang menimpa anak-anak usia SD dan SLTP sebanyak 241 orang. Pada bulan Maret jumlah kasus baru yang terjadi pada anak-anak usia ini bertambah sebanyak 358 kasus.	Pada bulan Februari 2021, jumlah kasus positif Covid-19 yang menimpa anak-anak usia SD dan SLTP sebanyak 241 orang	3	True	partial literal
covid19	Data ini menunjukkan adanya indikasi peningkatan kasus di bulan Maret sebesar 49% terkait dengan dimulainya PTM. Lantas apa risiko peningkatan kasus pada kelompok usia pendidikan dasar ini?	Ledakan kasus baru yang berdampak pada lonjakan kasus aktif menyebabkan semakin banyaknya jumlah pasien yang harus dirawat di rumah sakit. Merujuk kepada data dari Instagram Dinas Kesehatan Kota Banjarmasin, jumlah orang yang menjalani perawatan isolasi di rumah sakit per 9 Maret sebanyak 224 pasien. Ini artinya 41% penduduk Kota Banjarmasin yang tengah terinfeksi virus Corona dirawat di rumah sakit. Jika menggunakan data kasus aktif dari Dinkes Kota Banjarmasin, maka proporsi penduduk yang terinfeksi Covid-19 yang sedang dirawat di rumah sakit naik menjadi 63%.	2	False	non-plagiarism
covid19	Hingga Maret 2021, belum ada data kasus kematian pada anak usia pendidikan dasar. Meskipun kasus kematian belum ada, anak-anak yang terpapar Covid-19 akan menjadi carrier virus Corona khususnya di tengah keluarganya. Di sinilah potensi risiko paling besar dari kasus keterpaparan anak usia pendidikan dasar.	Parahnya pelonggaran ini terjadi justru di tengah pilkada dan semakin dibukanya kegiatan ekonomi yang memicu mobilitas dan interaksi penduduk. Hal ini sangat berbahaya karena akan menjadi bom waktu ledakan kasus ke depannya. Semoga kita tidak terlambat mencegahnya. [Muttaq.in]	3	False	non-plagiarism
covid19	Penularan anak kepada orang tuanya atau anggota keluarganya yang lain dapat berdampak buruk. Sebab risiko kesakitan dan kematian pada usia lanjut dan atau yang memiliki komorbid cukup tinggi. Sebagai contoh, tingkat kematian (Case Fatality Rate) untuk pasien Covid-19 berumur 40-49 tahun adalah 3%, 50-59 tahun 7% dan 60 tahun ke atas 13%.	Penularan ananda kepada keturunan Adam tuanya maupun anak keluarganya nan parak dapat bertumbukan cendala Sebab akibat kesakitan dan ajal puas baya sendat dan atau nan memiliki komorbid cukup jangkung Sebagai kopi lantai kematian ( Case Fatality Rate ) akan penderita Covid-19 lanjut 40-49 tarikh sama dengan 3% 50-59 tarikh 7% dan 60 tarikh ke karena 13% 	3	True	structural change
covid19	Jika jumlah anak usia pendidikan dasar yang terpapar Covid-19 semakin bertambah banyak, maka dampaknya adalah penularan di kalangan orang-orang dewasa dan berusia lanjut akan semakin besar. Keterpaparan penduduk usia lanjut ini pada akhirnya akan mendorong lonjakan kasus kematian di Kalimantan Selatan	Jika besaran anak baya tarbiah aturan nan terpapar Covid-19 semakin bertambah banyak alkisah dampaknya adalah penjangkitan pada kalangan orang-orang cukup dengan berumur lanjut tentang semakin besar Keterpaparan masyarakat usia berumur ini puas akibatnya mengenai mendorong lonjakan kasus mair di Kalimantan Selatan	2	True	structural change
geography	"Oseanografi (gabungan kata Yunani ὠκεανός yang berarti ""samudra"" dan γράφω yang berarti ""menulis""), juga disebut oseanologi atau ilmu kelautan, adalah cabang ilmu Bumi yang mempelajari samudra atau lautan. Ilmu ini mencakup berbagai topik seperti organisme laut dan dinamika ekosistem; arus samudra, gelombang, dan dinamika cairan geofisika; tektonik lempeng dan geologi dasar laut, kondisi batimetri, dan arus berbagai zat kimia dan fisika di dalam lautan dan perbatasannya. Topik-topik yang beragam ini menggambarkan berbagai macam disiplin ilmu yang digabungkan para oseanograf untuk memperdalam pengetahuan akan lautan dunia dan memahami proses di dalamnya, yaitu astronomi, biologi, kimia, klimatologi, geografi, geologi, hidrologi, meteorologi, dan fisika. Paleoseanografi mempelajari sejarah lautan dalam artian sejarah geologinya."	Ada kawasan karst dengan sudut dip yang kecil dan permukaannya licin. Area ini dipisah-pisahkan dalam bentuk blok-blok oleh joint terbuka, disebut dengan grike-Bhs	4	False	non-plagiarism
geography	Manusia pertama kali memperoleh ilmu mengenai gelombang dan arus laut serta samudra pada zaman prasejarah. Pengamatan terhadap pasang laut dicatat oleh Aristoteles dan Strabo. Awal penjelajahan samudra hanyalah untuk kartografi dan terbatas pada permukaannya saja dan hewan-hewan yang terjaring oleh nelayan, meski pada masa itu pengukuran kedalaman laut menggunakan timah sudah dilakukan.	Pada 1990, World Ocean Circulation Experiment (WOCE) dilaksanakan yang berlangsung hingga 2002. Data pemetaan dasar laut Geosat mulai tersedia pada tahun 1995.	3	False	non-plagiarism
geography	"Meski Juan Ponce de León pada tahun 1513 merupakan orang yang pertama kali mengidentifikasi keberadaan Arus Teluk yang dikenal baik oleh para pelaut, justru Benjamin Franklin yang melakukan studi ilmiah pertama mengenai arus ini dan memberi nama ""Arus Teluk"". Franklin mengukur suhu air pada beberapa pelayarannya melintasi Atlantik dan secara tepat menjelaskan sebab Arus Teluk. Franklin dan Timothy Folger menerbitkan peta Arus Teluk pertama pada tahun 1769-1770."	Curah hujan yang besar mendukung pertumbuhan pohon-pohon yang besar. Sebaliknya, curah hujan yang kecil membantu perkembangan tanaman dari jenis pohon-pohon pendek, semak belukar, rumput, dan tanaman gurun	3	False	non-plagiarism
geography	Ketika Louis Antoine de Bougainville (berlayar antara 1766 dan 1769) dan James Cook (berlayar sejak 1768 sampai 1779) melakukan penjelajahan mereka di Pasifik Selatan, informasi mengenai samudra itu sendiri membentuk bagian dari laporan-laporan mereka. James Rennell menulis buku tes ilmiah pertama mengenai arus di samudra Atlantik dan Hindia pada akhir abad ke-18 dan awal abad ke-19.	Ketika Louis Antoine de Bougainville (berlayar antara 1766 dan 1769) dan James Cook (berlayar sejak 1768 sampai 1779) melakukan penjelajahan mereka di Pasifik Selatan, informasi mengenai samudra itu sendiri membentuk bagian dari laporan-laporan mereka	2	True	partial literal
geography	Sir James Clark Ross melakukan penggaungan modern pertama di laut dalam pada tahun 1840, dan Charles Darwin menerbitkan karya ilmiah mengenai terumbu dan pembentukan atol sebagai hasil dari Pelayaran Kedua HMS Beagle pada tahun 1831-6. Robert FitzRoy menerbitkan empat volume laporan mengenai tiga pelayaran Beagle. Tahun 1841–1842, Edward Forbes melakukan pengerukan di Laut Aegean yang menghasilkan penemuan ekologi laut.	Sir James Clark Ross melakukan kolam modern pertama di laut dalam pada tahun 1840, dan Charles Darwin menerbitkan karya ilmiah pada terumbu dan pembentukan atol sebagai hasil dari Beagle HMS Voyage kedua pada tahun 1831-6. Robert Fitzroy menerbitkan empat volume laporan tentang tiga pengiriman helai. Pada tahun 1841-1842, Edward Forbes mengering di Laut Aegean yang menghasilkan penemuan ekologi laut. 	3	True	paraphrase
geography	Pengawas pertama Observatorium Angkatan Laut Amerika Serikat (1842–1861), Matthew Fontaine Maury menghabiskan waktunya untuk mempelajari meteorologi laut, navigasi, dan memetakan angin serta arus yang kuat. Bukunya tahun 1855, Physical Geography of the Sea, adalah salah satu karya penelitian komprehensif pertama mengenai oseanografi. Banyak negara yang mengirimkan hasil penelitian oseanografi ke Maury di Observatorium Angkatan Laut, di mana ia dan rekannya menilai informasi tersebut dan menyebarkan hasilnya ke seluruh dunia.	Faktor utama penyebab persebaran fauna di dunia adalah tekanan populasi, sehingga terjadi persaingan hebat yang memaksa hewan bermigrasi untuk mempertahankan hidup. Faktor lainnya adalah habitat baru yang memaksa hewan atau tumbuhan beradaptasi dengan lingkungan baru.	3	False	non-plagiarism
